date,state,dataQualityGrade,deathIncrease (Deaths),positiveIncrease (increasing cases),hospitalizedIncrease (Hospitalized),totalTestsViralIncrease (Tested)
6/25/20,FL,A,46,4991,203,58617
6/26/20,FL,A,41,8814,213,69674
6/27/20,FL,A,25,9534,151,79352
6/28/20,FL,A,29,8354,108,69914
6/29/20,FL,A,28,5363,111,43116
6/30/20,FL,A,58,6027,228,37735
7/1/20,FL,A,46,6545,246,42966
7/2/20,FL,A,68,9442,329,69031
7/3/20,FL,A,67,9324,341,63953
7/4/20,FL,A,18,11330,245,81891
7/5/20,FL,A,29,9856,161,67417
7/6/20,FL,A,48,6237,151,43654
7/7/20,FL,A,63,7299,381,29161
7/8/20,FL,A,48,9947,335,71182
7/9/20,FL,A,120,8890,411,49432
7/10/20,FL,A,92,11250,437,89401
7/11/20,FL,A,98,10274,425,83896
7/12/20,FL,A,45,15149,249,136205
7/13/20,FL,A,35,12207,227,103117
7/14/20,FL,A,133,9183,384,61947
7/15/20,FL,A,112,9992,458,74474
7/16/20,FL,A,156,13759,495,104897
7/17/20,FL,A,130,11174,372,90949
7/18/20,FL,A,90,10173,443,76406
7/19/20,FL,A,89,12385,340,98792
7/20/20,FL,A,92,10405,296,69334
7/21/20,FL,A,136,9263,518,67640
7/22/20,FL,A,140,9664,465,80957
7/23/20,FL,A,173,10112,403,81189
7/24/20,FL,A,136,12320,584,91588
7/25/20,FL,A,126,12045,511,96533
7/26/20,FL,A,78,9246,335,77484
7/27/20,FL,A,77,8804,269,70623
7/28/20,FL,A,191,9138,590,73756
7/29/20,FL,A,217,9320,587,71960
7/30/20,FL,A,252,9835,519,78026
7/31/20,FL,A,257,8900,519,77161
8/1/20,FL,A,178,9502,439,81174
8/2/20,FL,A,62,7056,180,65960
8/3/20,FL,A,73,4814,220,49145
8/4/20,FL,A,247,5357,589,49344
8/5/20,FL,A,225,5424,623,46760
8/6/20,FL,A,120,7573,559,69309
8/7/20,FL,A,180,7541,599,61294
8/8/20,FL,A,187,8343,525,77136
8/9/20,FL,A,77,6139,254,61932
8/10/20,FL,A,93,4150,284,45904
8/11/20,FL,A,277,5762,573,55758
8/12/20,FL,A,213,8095,599,62892
8/13/20,FL,A,149,6227,598,58556
8/14/20,FL,A,229,7997,621,65148
8/15/20,FL,A,204,6291,506,69705
8/16/20,FL,A,107,3747,267,47702
8/17/20,FL,B,87,2649,266,33497
8/18/20,FL,B,219,3787,505,43671
8/19/20,FL,A,174,4080,508,48598
8/20/20,FL,A,119,4516,450,50464
8/21/20,FL,A,118,4616,355,53686
8/22/20,FL,A,107,4260,339,60865
8/23/20,FL,A,51,3004,139,45356
8/24/20,FL,A,72,2224,129,31321
8/25/20,FL,A,183,2665,445,33890
8/26/20,FL,A,155,2937,370,44445
8/27/20,FL,A,139,3229,316,41344
8/28/20,FL,A,88,3732,311,48961
8/29/20,FL,A+,150,3132,287,46313
8/30/20,FL,A+,14,2547,96,41324
8/31/20,FL,A+,68,1876,85,25940
9/1/20,FL,A+,190,7487,369,99401
9/2/20,FL,A+,130,2310,300,32053
9/3/20,FL,A+,149,3487,273,38714
9/4/20,FL,A+,103,3147,243,39242
9/5/20,FL,A+,60,3593,246,40774
9/6/20,FL,A+,38,2513,114,32938
9/7/20,FL,A+,22,1812,60,29358
9/8/20,FL,A+,44,1797,114,25630
9/9/20,FL,A+,202,2006,324,29996
9/10/20,FL,A+,213,2537,294,33271
9/11/20,FL,A+,176,3604,215,44086
9/12/20,FL,A+,98,3168,193,42983
9/13/20,FL,A+,8,2395,82,37766
9/14/20,FL,A+,36,1718,77,29201
9/15/20,FL,A+,146,2743,281,43038
9/16/20,FL,A,154,2288,200,30294
9/17/20,FL,A,147,3273,198,45189
9/18/20,FL,A,140,3177,190,45857
9/19/20,FL,A,63,3510,143,50804
9/20/20,FL,A,9,2497,81,42537
9/21/20,FL,A,21,1671,94,32367
9/22/20,FL,A,99,2414,228,34042
9/23/20,FL,A,203,2594,172,39828
9/24/20,FL,A,179,2477,188,40594
9/25/20,FL,A,122,2809,172,45143
9/26/20,FL,A,107,2731,171,49243
9/27/20,FL,A,12,1847,66,30689
9/28/20,FL,A,5,728,73,15277
9/29/20,FL,A,106,3209,252,49290
9/30/20,FL,A,175,1880,253,27829
10/1/20,FL,A,131,2551,213,41505
10/2/20,FL,A,111,2610,170,44563
10/3/20,FL,A,73,2753,160,42378
10/4/20,FL,A,42,1786,64,33650
10/5/20,FL,A,41,1406,67,29364
10/6/20,FL,A,59,2201,237,35706
10/7/20,FL,A,139,2544,258,44076
10/8/20,FL,A,170,3246,228,50009
10/9/20,FL,A,118,2853,196,48343
10/10/20,FL,A,0,0,0,0
10/11/20,FL,A,180,5414,249,91094
10/12/20,FL,A,47,1519,91,31400
10/13/20,FL,A,123,2657,212,43659
10/14/20,FL,A,66,2808,258,40330
10/15/20,FL,A,144,3286,212,46803
10/16/20,FL,A,98,3365,173,50288
10/17/20,FL,A,88,3968,117,58132
10/18/20,FL,A,50,2474,79,39555
10/19/20,FL,A,54,1691,72,31025
10/20/20,FL,A,86,3556,231,48510
10/21/20,FL,A,0,2106,0,27032
10/22/20,FL,A,162,5461,425,68685
10/23/20,FL,A,74,3618,190,69522
10/24/20,FL,A,76,4381,174,96036
10/25/20,FL,A,12,2348,82,38842
10/26/20,FL,A,20,3336,76,46833
10/27/20,FL,A,57,4226,235,54792
10/28/20,FL,A,66,4005,212,57282
10/29/20,FL,A,79,4111,291,65632
10/30/20,FL,A,73,5383,178,77047
10/31/20,FL,A,42,2283,156,28542
11/1/20,FL,A,28,4805,67,95177
11/2/20,FL,A,46,4569,82,39969
11/3/20,FL,A,56,4553,235,8967
11/4/20,FL,A,32,4332,181,24719
11/5/20,FL,A,39,6120,191,71991
11/6/20,FL,A,54,5150,198,59562
11/7/20,FL,A,87,4380,161,44755
11/8/20,FL,A,22,6619,64,80436
11/9/20,FL,A,58,3845,103,40593
11/10/20,FL,A,69,4282,283,39288
11/11/20,FL,A,52,5669,252,57657
11/12/20,FL,A,73,5504,161,52534
11/13/20,FL,A,74,6760,271,61456
11/14/20,FL,A,45,4405,278,35687
11/15/20,FL,A,30,9820,88,106603
11/16/20,FL,A,41,4530,120,50170
11/17/20,FL,A,86,7285,317,71072
11/18/20,FL,A,88,7727,317,78712
11/19/20,FL,A,81,8882,236,88682
11/20/20,FL,A,80,8831,230,88356
11/21/20,FL,A,42,8175,180,99099
11/22/20,FL,A,62,6374,138,82235
11/23/20,FL,A,96,6114,100,79817
11/24/20,FL,A,73,8102,333,98985
11/25/20,FL,A,99,8126,313,96122
11/26/20,FL,A,0,0,0,0
11/27/20,FL,A,114,16795,336,211218
11/28/20,FL,A,81,6062,128,63897
11/29/20,FL,A,59,7131,116,80168
11/30/20,FL,A,98,6426,161,70057
12/1/20,FL,A,82,8540,338,87019
12/2/20,FL,A,96,9890,377,89561
12/3/20,FL,A,100,10656,258,100320
12/4/20,FL,A,124,9898,282,106388
12/5/20,FL,A,91,10198,231,108006
12/6/20,FL,A,96,8175,145,86153
12/7/20,FL,A,106,7537,155,86753
12/8/20,FL,A,98,7801,307,84418
12/9/20,FL,A,89,9411,310,82934
12/10/20,FL,A,135,11071,269,109505
12/11/20,FL,A,126,11409,265,114094
12/12/20,FL,A,72,10385,259,101779
12/13/20,FL,A,84,8762,141,93218
12/14/20,FL,A,138,8343,142,84951
12/15/20,FL,A,94,9296,352,82685
12/16/20,FL,A,125,11282,366,103137
12/17/20,FL,A,104,13102,326,114068
12/18/20,FL,A,96,12827,315,121436
12/19/20,FL,A,74,11456,251,110461
12/20/20,FL,A,97,8140,148,86015
12/21/20,FL,A,115,10907,162,113728
12/22/20,FL,A,76,10204,326,101519
12/23/20,FL,A,121,11100,338,106679
12/24/20,FL,A,122,12770,305,128510
12/25/20,FL,A,0,0,0,0
12/26/20,FL,A,142,16588,196,160584
12/27/20,FL,A,77,7157,178,51462
12/28/20,FL,A,99,8040,211,64592
12/29/20,FL,A,105,11748,492,50317
12/30/20,FL,A,139,13638,376,131549
12/31/20,FL,A,133,16827,366,113684
1/1/21,FL,A,0,0,0,0
1/2/21,FL,A,220,30531,288,217713
1/3/21,FL,A,100,10228,187,66554
1/4/21,FL,A,105,10935,181,71627
1/5/21,FL,A,100,15556,386,91766
1/6/21,FL,A,132,17262,449,110152
1/7/21,FL,A,170,19334,390,123722
1/8/21,FL,A,194,19136,364,129677
1/9/21,FL,A,139,15069,346,107151
1/10/21,FL,A,111,12041,201,94979
1/11/21,FL,A,163,11338,205,93865
1/12/21,FL,A,161,14526,420,113009
1/13/21,FL,A,174,13664,440,105916
1/14/21,FL,A,222,13381,413,109483
1/15/21,FL,A,188,16415,433,127003
1/16/21,FL,A,211,11886,336,101755
1/17/21,FL,A+,135,10737,207,95191
1/18/21,FL,A+,142,7877,178,68542
1/19/21,FL,A+,163,9571,318,86434
1/20/21,FL,A,145,11825,471,85876
1/21/21,FL,A,163,12602,352,111467
1/22/21,FL,A,277,13407,461,82008
1/23/21,FL,A,156,12104,270,138643
1/24/21,FL,A,132,9335,182,82643
1/25/21,FL,A,156,8542,168,76322
1/26/21,FL,A,231,9466,465,75761
1/27/21,FL,A,169,8211,363,22113
1/28/21,FL,A,207,11190,388,71394
1/29/21,FL,A,229,10745,341,56253
1/30/21,FL,A,110,14654,276,164521
1/31/21,FL,A,120,7604,164,106467
2/1/21,FL,A,214,5600,167,54434
2/2/21,FL,A,140,10332,410,93464
2/3/21,FL,A,203,6694,422,52205
2/4/21,FL,A,226,8434,338,62373
2/5/21,FL,A,215,11171,341,122801
2/6/21,FL,A,145,7345,301,79877
2/7/21,FL,A,103,6468,152,79722
3/4/20,GA,unknown,0,0,0,0
3/5/20,GA,unknown,0,0,0,0
3/6/20,GA,unknown,0,0,0,0
3/7/20,GA,unknown,0,4,0,0
3/8/20,GA,unknown,0,1,0,0
3/9/20,GA,unknown,0,5,0,6
3/10/20,GA,unknown,0,5,0,23
3/11/20,GA,unknown,0,5,0,15
3/12/20,GA,unknown,0,9,0,37
3/13/20,GA,unknown,1,11,0,255
3/14/20,GA,unknown,0,24,0,130
3/15/20,GA,unknown,0,33,0,241
3/16/20,GA,unknown,0,22,0,252
3/17/20,GA,unknown,0,25,0,541
3/18/20,GA,unknown,0,51,0,366
3/19/20,GA,unknown,9,90,0,602
3/20/20,GA,unknown,3,133,0,647
3/21/20,GA,unknown,1,87,0,866
3/22/20,GA,unknown,9,93,0,781
3/23/20,GA,A,2,172,0,1197
3/24/20,GA,A,7,254,0,847
3/25/20,GA,A,8,221,394,2501
3/26/20,GA,A,8,278,79,655
3/27/20,GA,A,16,476,93,1059
3/28/20,GA,A,5,365,51,3059
3/29/20,GA,A,11,285,49,549
3/30/20,GA,A,7,158,41,1596
3/31/20,GA,A,24,1120,126,3685
4/1/20,GA,A,28,709,119,428
4/2/20,GA,A,24,710,104,2632
4/3/20,GA,A,21,483,102,2316
4/4/20,GA,A,17,329,81,1051
4/5/20,GA,A,10,487,44,1604
4/6/20,GA,A,18,667,49,3409
4/7/20,GA,A,100,1504,442,6647
4/8/20,GA,A,33,1083,219,3002
4/9/20,GA,A,17,665,166,3829
4/10/20,GA,A,37,917,192,1360
4/11/20,GA,A,12,676,128,5581
4/12/20,GA,A,5,293,26,4844
4/13/20,GA,A,31,863,84,476
4/14/20,GA,A,37,908,180,4719
4/15/20,GA,A,51,764,153,3424
4/16/20,GA,A,35,682,186,4534
4/17/20,GA,A,63,1525,216,1920
4/18/20,GA,A,23,475,96,7664
4/19/20,GA,A,14,632,44,3977
4/20/20,GA,A,46,646,86,4096
4/21/20,GA,A,66,934,229,4999
4/22/20,GA,A,37,859,180,1649
4/23/20,GA,A,36,772,110,6908
4/24/20,GA,A,20,635,152,6106
4/25/20,GA,B,12,548,105,13942
4/26/20,GA,B,8,706,33,3402
4/27/20,GA,B,59,512,322,11750
4/28/20,GA,B,55,702,133,3735
4/29/20,GA,A,67,1008,242,5311
4/30/20,GA,A,27,532,100,15956
5/1/20,GA,A,34,1115,113,4881
5/2/20,GA,A,20,1036,118,6461
5/3/20,GA,A,3,296,6,445
5/4/20,GA,A,45,766,133,12573
5/5/20,GA,A,66,343,108,4781
5/6/20,GA,A,23,985,131,8903
5/7/20,GA,A,25,743,70,10285
5/8/20,GA,A,41,667,100,4834
5/9/20,GA,A,23,426,52,4803
5/10/20,GA,A,5,909,10,5327
5/11/20,GA,A,36,486,18,10418
5/12/20,GA,A+,20,708,115,10273
5/13/20,GA,A+,44,697,129,5697
5/14/20,GA,A+,22,526,86,10998
5/15/20,GA,A+,30,823,93,13904
5/16/20,GA,A+,35,466,297,24933
5/17/20,GA,A+,14,554,55,8234
5/18/20,GA,A+,36,380,126,9329
5/19/20,GA,A+,22,640,111,4167
5/20/20,GA,A,23,926,80,16484
5/21/20,GA,A,67,758,128,477
5/22/20,GA,A,31,813,78,9995
5/23/20,GA,A,26,914,98,13179
5/24/20,GA,A,13,706,28,16663
5/25/20,GA,A,6,506,36,21337
5/26/20,GA,A,41,386,72,3672
5/27/20,GA,A,36,691,119,7524
5/28/20,GA,A,55,649,101,7450
5/29/20,GA,A,12,600,85,9111
5/30/20,GA,A,29,616,69,8584
5/31/20,GA,A,39,700,25,30561
6/1/20,GA,A,32,632,181,265
6/2/20,GA,A,28,589,207,6493
6/3/20,GA,B,21,687,85,8425
6/4/20,GA,A,24,953,138,13624
6/5/20,GA,A,27,774,89,11548
6/6/20,GA,A,0,688,16,15070
6/7/20,GA,A,6,589,23,12007
6/8/20,GA,A,28,599,61,9516
6/9/20,GA,A,77,752,126,7044
6/10/20,GA,A,44,731,102,13765
6/11/20,GA,A,46,993,99,13243
6/12/20,GA,A,43,810,108,7493
6/13/20,GA,A,28,1018,43,13254
6/14/20,GA,A,5,880,24,15786
6/15/20,GA,A,43,733,74,9589
6/16/20,GA,A,35,664,132,4218
6/17/20,GA,A,46,952,89,15453
6/18/20,GA,A,30,882,120,12699
6/19/20,GA,A,31,1097,109,6560
6/20/20,GA,A,6,1800,65,24618
6/21/20,GA,A,1,892,0,9707
6/22/20,GA,A,5,1227,116,9708
6/23/20,GA,A,40,1750,170,23236
6/24/20,GA,A,10,1703,190,11973
6/25/20,GA,A,47,1714,144,14690
6/26/20,GA,A,25,1900,148,13104
6/27/20,GA,A,6,1990,84,18785
6/28/20,GA,A,2,2225,22,17125
6/29/20,GA,A,6,2207,113,16179
6/30/20,GA,A,21,1874,227,11092
7/1/20,GA,A,22,2946,224,21892
7/2/20,GA,A,22,3472,225,28393
7/3/20,GA,A,7,2784,153,18412
7/4/20,GA,A,1,2826,90,25785
7/5/20,GA,A,3,2197,32,23295
7/6/20,GA,A,18,1548,144,13080
7/7/20,GA,A,21,3406,307,21323
7/8/20,GA,A,23,3420,274,21610
7/9/20,GA,A,8,2837,106,19864
7/10/20,GA,A,35,4484,331,27338
7/11/20,GA,A,31,3190,268,18248
7/12/20,GA,A,5,2525,54,18697
7/13/20,GA,A,25,3643,217,24919
7/14/20,GA,A,28,3394,209,24172
7/15/20,GA,A,37,3871,417,24490
7/16/20,GA,A,13,3441,244,24861
7/17/20,GA,A,28,3908,301,21023
7/18/20,GA,A,36,4689,314,33436
7/19/20,GA,A,5,3251,49,28268
7/20/20,GA,A,3,2452,37,16442
7/21/20,GA,A,78,3413,447,22036
7/22/20,GA,A,81,3314,428,22026
7/23/20,GA,A,25,4286,431,20564
7/24/20,GA,A,82,4813,399,46886
7/25/20,GA,A,53,3787,277,30895
7/26/20,GA,A,3,2765,62,23372
7/27/20,GA,A,11,2890,47,23968
7/28/20,GA,A,54,4209,406,34855
7/29/20,GA,A,79,3271,420,26141
7/30/20,GA,A,29,3963,339,29573
7/31/20,GA,A,81,4066,386,34533
8/1/20,GA,A,73,3660,306,22014
8/2/20,GA,A,15,3165,69,28767
8/3/20,GA,A,2,2258,60,21773
8/4/20,GA,A,79,2513,302,19161
8/5/20,GA,A,63,3765,362,30856
8/6/20,GA,A,42,3182,214,25274
8/7/20,GA,A,91,4109,280,23598
8/8/20,GA,A,69,4423,274,39861
8/9/20,GA,A,13,3169,72,32143
8/10/20,GA,A,30,2429,48,22035
8/11/20,GA,A,122,3563,355,28605
8/12/20,GA,A,105,3565,348,16217
8/13/20,GA,A,82,2515,202,29441
8/14/20,GA,A,35,3227,237,27319
8/15/20,GA,A,96,3273,210,16872
8/16/20,GA,A,33,1862,59,17207
8/17/20,GA,A,25,1831,46,24429
8/18/20,GA,A,67,2816,296,30617
8/19/20,GA,A,55,2305,235,15378
8/20/20,GA,A,55,2759,216,21138
8/21/20,GA,A,94,2889,245,23267
8/22/20,GA,A,94,2592,200,29068
8/23/20,GA,A,40,1727,44,22714
8/24/20,GA,A,24,2304,56,33297
8/25/20,GA,A,106,2101,292,25669
8/26/20,GA,A,49,2236,222,18051
8/27/20,GA,A,82,2484,188,19936
8/28/20,GA,A,78,2298,208,18147
8/29/20,GA,A+,105,2386,198,25195
8/30/20,GA,A+,28,1215,39,15311
8/31/20,GA,A+,28,1498,32,16144
9/1/20,GA,A+,101,2226,243,24864
9/2/20,GA,A+,62,1916,178,13139
9/3/20,GA,A+,73,2675,234,29028
9/4/20,GA,A+,63,2066,143,21460
9/5/20,GA,A+,46,2194,99,28604
9/6/20,GA,A+,60,1651,22,18839
9/7/20,GA,A+,7,608,15,9273
9/8/20,GA,A+,26,1543,51,22985
9/9/20,GA,A+,58,1937,256,15953
9/10/20,GA,A+,76,1836,217,14815
9/11/20,GA,A+,42,1658,101,15725
9/12/20,GA,A+,41,2124,164,25938
9/13/20,GA,A+,46,1409,42,17945
9/14/20,GA,A+,20,1023,25,13045
9/15/20,GA,A+,45,1496,271,13843
9/16/20,GA,A,21,2223,219,25031
9/17/20,GA,A,55,1847,170,25770
9/18/20,GA,A,63,1834,149,22061
9/19/20,GA,A,62,2284,135,33437
9/20/20,GA,A,3,1134,39,15433
9/21/20,GA,A,2,1184,17,20041
9/22/20,GA,A,73,882,96,12564
9/23/20,GA,A,96,1457,259,19788
9/24/20,GA,A,49,1368,154,21601
9/25/20,GA,A,52,1468,132,22678
9/26/20,GA,A,40,1359,118,24861
9/27/20,GA,A,32,812,26,13914
9/28/20,GA,A,15,596,18,12229
9/29/20,GA,A,33,1025,142,12335
9/30/20,GA,A,27,1720,183,22846
10/1/20,GA,A,42,1308,146,20713
10/2/20,GA,A,43,1300,123,15621
10/3/20,GA,A,28,1444,133,31368
10/4/20,GA,A,28,847,34,17237
10/5/20,GA,A,30,789,29,14139
10/6/20,GA,A,37,936,167,12035
10/7/20,GA,A,30,1492,154,13395
10/8/20,GA,A,35,1265,78,24934
10/9/20,GA,A,54,1625,124,29498
10/10/20,GA,A,45,1237,101,19930
10/11/20,GA,A,23,1140,24,18480
10/12/20,GA,A,13,902,21,17087
10/13/20,GA,A,25,993,106,12422
10/14/20,GA,A,16,1297,156,23760
10/15/20,GA,A,22,1640,163,25483
10/16/20,GA,A,64,1609,136,24489
10/17/20,GA,A,51,1534,133,26398
10/18/20,GA,A,31,1174,26,17790
10/19/20,GA,A,19,752,12,15821
10/20/20,GA,A,17,1128,153,13557
10/21/20,GA,A,30,1312,135,10479
10/22/20,GA,A,25,1785,153,29219
10/23/20,GA,A,37,2224,120,40089
10/24/20,GA,A,42,1846,97,18487
10/25/20,GA,A,1,1318,22,18922
10/26/20,GA,A,18,958,19,16356
10/27/20,GA,A,17,1491,169,13503
10/28/20,GA,A+,32,1653,114,20516
10/29/20,GA,A+,47,1823,146,20755
10/30/20,GA,A+,32,1377,90,19663
10/31/20,GA,A+,24,2565,93,26857
11/1/20,GA,A+,2,1192,21,21429
11/2/20,GA,A+,18,939,15,12589
11/3/20,GA,A+,480,31605,158,22130
11/4/20,GA,A+,43,2755,149,28448
11/5/20,GA,A+,56,2344,175,24882
11/6/20,GA,A+,30,2802,100,19573
11/7/20,GA,A+,39,2195,118,23537
11/8/20,GA,A+,1,1439,33,18690
11/9/20,GA,A+,29,1272,15,15934
11/10/20,GA,A+,53,4319,148,22630
11/11/20,GA,A+,76,2242,175,13522
11/12/20,GA,A+,75,2982,141,21367
11/13/20,GA,A+,24,2994,142,31137
11/14/20,GA,A+,51,3035,127,27389
11/15/20,GA,A+,1,2084,25,21347
11/16/20,GA,A+,10,1247,24,13422
11/17/20,GA,A+,41,4335,174,53714
11/18/20,GA,A+,57,3071,228,20647
11/19/20,GA,A+,37,3514,111,35607
11/20/20,GA,A+,40,3439,119,32450
11/21/20,GA,A+,37,6209,126,43016
11/22/20,GA,A+,19,2328,34,26638
11/23/20,GA,A+,17,1924,26,26729
11/24/20,GA,A+,6,3676,185,34434
11/25/20,GA,A+,76,3177,145,21986
11/26/20,GA,A+,39,3608,174,30762
11/27/20,GA,A+,44,3009,18,31722
11/28/20,GA,A+,44,3038,119,30611
11/29/20,GA,A+,18,1952,58,13903
11/30/20,GA,A+,10,2047,42,11521
12/1/20,GA,A+,63,4842,239,24519
12/2/20,GA,A+,52,5734,263,23997
12/3/20,GA,A+,81,5839,245,33701
12/4/20,GA,A+,77,6376,212,38355
12/5/20,GA,A+,68,5017,218,31180
12/6/20,GA,A+,13,2034,38,9852
12/7/20,GA,A+,45,5285,231,45008
12/8/20,GA,A+,22,5577,191,34383
12/9/20,GA,A+,48,5512,279,22681
12/10/20,GA,A+,54,7623,277,43717
12/11/20,GA,A+,56,6191,304,35358
12/12/20,GA,A+,44,6447,229,39508
12/13/20,GA,A+,1,4798,87,32827
12/14/20,GA,A+,28,3720,100,25996
12/15/20,GA,A+,56,7437,374,38945
12/16/20,GA,A+,68,6624,307,23433
12/17/20,GA,A+,66,7777,300,38262
12/18/20,GA,A+,38,8141,346,47876
12/19/20,GA,A+,49,5763,246,37003
12/20/20,GA,A+,2,5618,102,33115
12/21/20,GA,A+,16,3520,90,25142
12/22/20,GA,A+,64,9079,334,50049
12/23/20,GA,A+,56,7773,303,36781
12/24/20,GA,A+,63,10286,400,49170
12/25/20,GA,A+,49,6054,91,53529
12/26/20,GA,A+,54,4158,18,29639
12/27/20,GA,A+,4,3511,139,15054
12/28/20,GA,A+,7,3941,165,15065
12/29/20,GA,A+,83,9450,451,32689
12/30/20,GA,A+,67,9053,375,23511
12/31/20,GA,A+,88,11709,306,44597
1/1/21,GA,A+,24,11137,278,51664
1/2/21,GA,A+,2,7533,65,35934
1/3/21,GA,A+,4,5778,56,25253
1/4/21,GA,A+,7,5163,112,20549
1/5/21,GA,A+,101,10091,423,27090
1/6/21,GA,A+,93,7686,611,13341
1/7/21,GA,A+,65,9790,167,46392
1/8/21,GA,A+,84,13296,391,14381
1/9/21,GA,A+,143,11926,323,48477
1/10/21,GA,A+,1,8193,125,39819
1/11/21,GA,A+,17,7454,107,35770
1/12/21,GA,A+,187,9193,435,29802
1/13/21,GA,A+,141,8596,356,26112
1/14/21,GA,A+,172,9036,360,37033
1/15/21,GA,A+,163,9806,315,43014
1/16/21,GA,A+,153,8533,307,43679
1/17/21,GA,A+,5,6332,104,37741
1/18/21,GA,A+,64,4957,122,31865
1/19/21,GA,A+,222,7492,265,31431
1/20/21,GA,A+,196,8205,305,44460
1/21/21,GA,A+,111,8150,369,39417
1/22/21,GA,A+,171,8374,270,49452
1/23/21,GA,A+,186,8985,320,52404
1/24/21,GA,A+,4,4753,115,34390
1/25/21,GA,A+,53,3917,113,26036
1/26/21,GA,A+,179,8393,417,36649
1/27/21,GA,A+,161,6384,332,24499
1/28/21,GA,A+,184,7352,361,42184
1/29/21,GA,A+,159,6558,261,40314
1/30/21,GA,A+,210,6343,263,46500
1/31/21,GA,A+,2,3587,105,27704
2/1/21,GA,A+,44,3034,86,21387
2/2/21,GA,A+,208,4961,362,19915
2/3/21,GA,A+,137,4924,268,30175
2/4/21,GA,A+,169,5706,294,37412
2/5/21,GA,A+,102,4842,232,35415
2/6/21,GA,A+,232,4490,253,31527
2/7/21,GA,A+,2,3589,110,35699
3/16/20,GU,unknown,0,0,0,0
3/17/20,GU,unknown,0,2,0,0
3/18/20,GU,unknown,0,3,0,0
3/19/20,GU,unknown,0,4,0,0
3/20/20,GU,unknown,0,2,0,0
3/21/20,GU,unknown,0,1,0,0
3/22/20,GU,unknown,1,12,0,0
3/23/20,GU,unknown,0,2,0,0
3/24/20,GU,unknown,0,3,0,0
3/25/20,GU,unknown,0,5,0,0
3/26/20,GU,unknown,0,8,0,0
3/27/20,GU,unknown,0,6,0,0
3/28/20,GU,unknown,0,4,0,0
3/29/20,GU,unknown,0,1,0,0
3/30/20,GU,unknown,0,2,0,0
3/31/20,GU,unknown,1,11,0,0
4/1/20,GU,unknown,1,8,0,0
4/2/20,GU,unknown,0,5,0,0
4/3/20,GU,unknown,1,2,0,0
4/4/20,GU,unknown,0,9,0,0
4/5/20,GU,unknown,0,19,0,0
4/6/20,GU,unknown,0,1,0,0
4/7/20,GU,unknown,0,8,0,0
4/8/20,GU,unknown,0,4,0,0
4/9/20,GU,unknown,0,3,0,0
4/10/20,GU,unknown,0,2,0,0
4/11/20,GU,unknown,1,3,0,0
4/12/20,GU,unknown,0,0,0,0
4/13/20,GU,unknown,0,0,0,0
4/14/20,GU,unknown,0,0,0,0
4/15/20,GU,unknown,0,0,0,0
4/16/20,GU,unknown,0,0,0,0
4/17/20,GU,unknown,0,0,0,0
4/18/20,GU,unknown,0,0,0,0
4/19/20,GU,unknown,0,0,0,0
4/20/20,GU,unknown,0,0,0,0
4/21/20,GU,unknown,0,0,0,0
4/22/20,GU,unknown,0,1,0,0
4/23/20,GU,unknown,0,4,0,0
4/24/20,GU,unknown,0,2,0,0
4/25/20,GU,D,0,1,0,0
4/26/20,GU,D,0,0,0,0
4/27/20,GU,D,0,1,0,0
4/28/20,GU,D,0,2,0,0
4/29/20,GU,D,0,1,0,0
4/30/20,GU,F,0,1,0,0
5/1/20,GU,F,0,0,0,0
5/2/20,GU,F,0,2,0,0
5/3/20,GU,F,0,2,0,0
5/4/20,GU,F,0,-1,0,0
5/5/20,GU,F,0,0,0,0
5/6/20,GU,F,0,2,0,0
5/7/20,GU,F,0,0,0,0
5/8/20,GU,D,0,0,0,0
5/9/20,GU,C,0,0,0,0
5/10/20,GU,C,0,0,0,0
5/11/20,GU,C,0,0,0,0
5/12/20,GU,C,0,1,0,0
5/13/20,GU,C,0,0,0,0
5/14/20,GU,C,0,1,0,0
5/15/20,GU,C,0,1,0,0
5/16/20,GU,C,0,0,0,0
5/17/20,GU,C,0,0,0,0
5/18/20,GU,C,0,0,0,0
5/19/20,GU,C,0,0,0,4920
5/20/20,GU,C,0,11,0,115
5/21/20,GU,C,0,0,0,132
5/22/20,GU,C,0,0,0,164
5/23/20,GU,C,0,0,0,156
5/24/20,GU,C,0,1,0,217
5/25/20,GU,C,0,0,0,-5704
5/26/20,GU,C,0,3,0,0
5/27/20,GU,C,0,1,0,5749
5/28/20,GU,C,0,2,0,145
5/29/20,GU,C,0,0,0,117
5/30/20,GU,C,0,1,0,0
5/31/20,GU,C,0,0,0,0
6/1/20,GU,B,0,2,0,270
6/2/20,GU,B,0,2,0,73
6/3/20,GU,B,0,1,0,143
6/4/20,GU,B,0,1,0,332
6/5/20,GU,B,0,0,0,287
6/6/20,GU,B,0,0,0,0
6/7/20,GU,B,0,0,0,0
6/8/20,GU,B,0,0,0,613
6/9/20,GU,B,0,1,0,68
6/10/20,GU,B,0,2,0,279
6/11/20,GU,B,0,1,0,290
6/12/20,GU,B,0,1,0,60
